Epoch	Time(sec)	Loss_train	MAE_train	MAE_tf_val
38	4.017603692002012	149.32332706451416	14.849649227924228	22.828676011827255
39	4.110663757004659	79.96131896972656	17.430390399435293	22.099884880913628
40	4.203548432997195	85.62961769104004	13.453135472647151	20.581498887803818
41	4.296370904005016	72.92658424377441	14.63017135525342	22.642840915256077
42	4.389201767000486	119.34882545471191	16.105663275866775	20.12718454996745
43	4.481548595998902	94.41001892089844	16.261076601395697	19.728741115993923
44	4.5744224280060735	95.38936805725098	14.249372067658797	17.866629706488716
45	4.66736059699906	146.32541751861572	14.797812752101732	19.617847866482204
46	4.760294431005605	95.36938571929932	12.429217936829751	20.044612460666233
47	4.852451475002454	67.37677478790283	12.981919330099355	22.31325191921658
48	4.945460078000906	93.77676486968994	13.749063669524578	19.744876437717014
49	5.037706429007812	95.8228406906128	13.579714425602315	19.167283799913193
50	5.130450238008052	70.19641494750977	14.00718162963109	23.069775051540798
51	5.223128299010568	79.43237781524658	12.936611436168599	20.590430365668404
52	5.316584134998266	90.02779197692871	14.97869356522649	18.541710747612846
53	5.409213973005535	121.77023506164551	12.62232890632582	20.4128901163737
54	5.501681706009549	128.18389415740967	14.904232475328149	21.537720574273003
55	5.594450354998116	84.1879358291626	18.500016348702566	20.84070502387153
56	5.68768297501083	107.84928035736084	12.50689427156626	18.892405192057293
57	5.780579692000174	67.54916381835938	11.609772628878956	17.315843370225693
58	5.873443471005885	69.55474758148193	11.803922522882496	18.8111818101671
59	5.9660503460036125	63.953487396240234	10.956934816348626	16.992611355251736
60	6.058811727009015	59.79185962677002	11.95885856107155	16.58570098876953
61	6.151846007007407	71.19910526275635	12.514604319696842	18.183739556206596
62	6.244617192001897	108.83849143981934	12.286292935010069	19.23067898220486
63	6.337929740999243	65.66444396972656	11.005755643666902	19.21930694580078
64	6.430402126003173	75.00511360168457	11.479303632463727	20.214642842610676
65	6.523470505999285	69.68108654022217	11.743362474145357	20.74288770887587
66	6.616327719006222	76.53019714355469	13.157990876191892	19.04445478651259
67	6.708724893003819	98.28344535827637	11.875665178950529	19.168052673339844
68	6.801652748006745	63.482675552368164	11.346227136457928	21.962115817599827
69	6.89511167400633	85.59903144836426	16.47306165043612	20.955994500054253
70	6.988073209009599	95.7680606842041	12.122749612938543	23.748613145616318
71	7.0804164450091776	65.96140098571777	11.039317302822326	20.3918211195204
72	7.1729849690018455	62.16317176818848	12.450558348472073	20.327494303385418
73	7.265554758007056	71.84782981872559	13.438385625803694	20.994483947753906
74	7.358452706001117	76.6220932006836	11.104557629697812	21.18277147081163
75	7.45140360899677	58.84247875213623	10.112467937587951	20.375526428222656
76	7.544370492003509	55.01849889755249	10.121406176075432	19.348575168185764
77	7.636732109996956	72.58979558944702	9.021221231969987	18.94259304470486
78	7.730413409008179	56.40458345413208	9.41616968190448	17.632948133680557
79	7.8226593709987355	46.412829875946045	9.948041074764655	20.88910166422526
80	7.915291830009664	62.70709800720215	9.029329809342853	19.471593221028645
81	8.008437967000646	59.52036714553833	8.54644491065363	18.629396226671005
82	8.101370857999427	55.585710525512695	8.213668112429032	19.565245734320747
83	8.19456797100429	57.0321044921875	11.125597651700796	20.150678846571182
84	8.287705882001319	76.65688419342041	9.37723868233817	21.130524529351128
85	8.380363131000195	73.64752578735352	10.823598778766135	21.17386711968316
86	8.47384430099919	52.12058639526367	9.143947293299325	21.211139255099827
87	8.566771452999092	51.33060312271118	8.477323638726466	20.14974043104384
88	8.65961771500588	58.31450033187866	8.996014754964698	19.684519449869793
89	8.752108832006343	60.97009754180908	8.464902700104329	16.729395548502605
90	8.844701310998062	64.45782279968262	10.046326252244274	16.702112833658855
91	8.937732492006035	71.29078006744385	9.822259227681604	18.051539950900608
92	9.031375924008898	61.696170806884766	10.575424241723482	19.20128716362847
93	9.13832222300698	54.599557876586914	10.39103973578222	21.456764221191406
94	9.246296152006835	53.587021827697754	10.28400084691018	19.194554646809895
95	9.354116592003265	65.36894702911377	9.0908045798355	15.775060017903646
96	9.461531656008447	61.24990653991699	9.482695253739445	16.24454583062066
97	9.56886841900996	54.082275390625	10.715406240143391	17.663085089789497
98	9.676755066000624	105.15684413909912	9.074681726301678	16.525115966796875
99	9.78441071700945	82.55350112915039	8.975451025163165	16.451481289333767
100	9.892795223000576	68.43000936508179	7.732959012807526	17.61806403266059
101	10.000285683010588	49.06224298477173	9.126969141989761	19.13943650987413
102	10.108781244998681	59.47767400741577	8.454350915754803	17.434825473361546
103	10.215917793000699	70.61746168136597	8.025926341181217	16.738201565212673
104	10.323705593997147	52.927889823913574	7.567195916027757	15.722513834635416
105	10.417412426002556	79.64157104492188	8.497150397448806	17.415833367241753
106	10.510965640001814	64.48747730255127	11.926208069605856	19.88353729248047
107	10.605088980999426	62.616244316101074	9.619431584518148	17.762154473198784
108	10.698843717997079	54.7969708442688	10.329917576002037	20.744366115993923
109	10.79258505400503	54.3856086730957	8.132518460291513	17.029707166883682
110	10.887655682003242	56.87274169921875	7.652337400069148	17.406923082139755
111	10.981302603002405	49.32539129257202	8.768238707358792	19.046307881673176
112	11.075404158997117	54.25114440917969	9.253547573681944	19.33973609076606
113	11.169163929007482	49.09660482406616	9.094014185555974	18.018354627821182
114	11.262662705004914	57.7616024017334	7.480212952039256	17.352694193522137
115	11.357782792998478	44.657734870910645	8.949019722316576	15.756140814887154
116	11.451508099009516	49.60247755050659	10.6195450302977	17.903480529785156
117	11.545149885001592	72.11299800872803	8.873734041770794	15.157073126898872
118	11.638965345002362	54.151689529418945	8.178983368488572	13.898825751410591
119	11.733353968011215	43.63790416717529	7.984562086022419	13.207369486490885
120	11.827174953010399	41.45824384689331	7.768383239366994	13.32164086235894
121	11.922341878002044	52.67772912979126	8.516803575598676	16.179920620388454
122	12.015929361004964	46.86581897735596	8.428353019382643	14.20085228814019
123	12.110093497001799	43.82234239578247	6.780904923906978	14.631512959798178
124	12.204036174007342	37.74869918823242	7.556761226298646	14.469651963975695
125	12.297960210009478	52.77849340438843	7.691212671884099	17.518542819552952
126	12.39144941100676	44.30309247970581	7.638781766713776	15.608835856119791
127	12.485969704008312	44.26503801345825	7.531709706561165	14.657215542263454
128	12.579995755004347	47.313801765441895	8.110261289229305	13.93229760064019
129	12.673909760007518	52.018561363220215	7.571978314322714	14.646093580457899
130	12.767519164000987	54.967806816101074	8.230367103718823	16.306634691026474
131	12.862687222004752	54.32410430908203	9.12888947480954	14.260574340820312
132	12.956124716001796	55.53305244445801	7.920947578382788	16.6976801554362
133	13.050072151003405	46.991910457611084	8.776885465065144	18.517708672417534
134	13.143893052008934	57.719236850738525	9.037840280473603	16.56857130262587
135	13.240030849003233	53.060733795166016	8.523879294069657	16.970228407118057
136	13.34706162000657	58.3115496635437	8.858982062487868	17.075926886664497
137	13.441325802006759	57.74378728866577	8.413667335273317	15.22690158420139
138	13.535392096004216	47.70156145095825	8.230486757266595	14.46334499782986
139	13.629086373010068	40.54915952682495	7.715397378672725	15.916046990288628
140	13.722585145005723	43.5444221496582	9.779303888356463	17.238338046603733
141	13.816361047007376	65.1508469581604	9.063798418696623	16.20829857720269
142	13.91022257199802	56.3245062828064	6.9195058597541	13.613505045572916
143	14.018187838009908	42.790199756622314	6.825873191312233	16.07078637017144
144	14.14502784400247	41.52009344100952	7.037626420489009	16.434481302897137
145	14.258068331997492	47.738102436065674	6.513622355016863	16.86328887939453
146	14.350299211000674	34.27049732208252	7.32467954647467	15.237931145562065
147	14.442150044997106	36.964011669158936	7.486045363526907	16.101773579915363
148	14.533838276009192	39.657240867614746	7.238056159167556	13.913900587293837
149	14.626016904003336	41.0703330039978	8.371402858947375	13.789103190104166
150	14.718114313000115	53.90720796585083	7.863288926782075	14.896594577365452
151	14.809756119997473	42.3002610206604	7.451071129082153	14.231734381781685
152	14.902937311009737	55.68877935409546	7.467879443435195	13.87890879313151
153	14.99509151300299	38.15279197692871	7.64891327093847	14.406166076660156
154	15.086776208001538	51.902881145477295	7.838196606369492	15.452674865722656
155	15.178794749997905	45.70612192153931	9.622999203131066	18.44081030951606
156	15.270636644010665	67.68409061431885	6.934255137947035	16.4328859117296
157	15.365487713002949	45.08662796020508	6.998973585804056	14.947044372558594
158	15.466349463007646	35.10811686515808	6.95873378966906	15.30198499891493
159	15.567081961999065	51.91041278839111	10.0114057078865	18.5958006117079
160	15.66837529699842	52.90387201309204	10.751376229043332	15.03230455186632
161	15.769614834003733	53.68526649475098	8.427358686553765	15.22622341579861
162	15.871619748009834	47.44505262374878	9.210143900806118	17.051645914713543
163	15.97257153200917	57.614020347595215	10.103695745053498	15.810158623589409
164	16.07341141300276	61.9224214553833	8.764301134192426	16.576153225368923
165	16.174147452999023	50.48900127410889	7.14450002160872	15.484120686848959
166	16.275394352996955	41.13963460922241	8.874293167398584	14.975003560384115
167	16.376133148005465	44.282265186309814	8.89769488980311	18.253445943196613
168	16.477661491997424	62.17247486114502	8.950566593904673	15.550479465060764
169	16.57837270500022	54.10413312911987	6.801199539847996	15.87939198811849
170	16.679596842004685	51.18500757217407	6.247551296068274	14.56637912326389
171	16.780757076005102	104.45373868942261	6.380266793766377	14.056511773003471
172	16.882911901004263	42.79489803314209	7.400730725400937	15.168326483832466
173	16.983871126009035	46.808632373809814	6.599985442546584	13.170377943250868
174	17.084882138005923	37.79033088684082	7.651052960697909	16.073079427083332
175	17.18647364201024	70.98082447052002	8.310030445549058	15.07043202718099
176	17.287750198011054	51.19625234603882	11.582368981023754	19.891292148166233
177	17.381393944000592	93.7430534362793	8.98841620972438	16.401296827528213
178	17.47501111900783	55.64800024032593	7.732446469135166	12.360190497504341
179	17.568681048011058	92.54729413986206	14.764160440575262	15.496016608344185
180	17.66194940599962	93.62101364135742	14.588870788953319	15.249135335286459
181	17.75506924900401	96.52869415283203	11.04621806648207	17.749505784776474
182	17.849191649002023	57.50474262237549	9.652736355799325	15.44486829969618
183	17.943033030998777	52.49998760223389	8.789220395295516	15.657713148328993
184	18.036108735002927	58.7058629989624	8.807589276236778	15.735076904296875
185	18.13079122400086	50.16953754425049	10.477824477675538	17.135984632703995
186	18.22397596000519	62.24527359008789	10.27981136156165	16.410703870985245
187	18.31803134700749	69.56696605682373	7.576709676233137	17.567152235243057
188	18.4118646630086	54.67488098144531	8.290786079738451	18.02799055311415
189	18.505293344001984	64.7968225479126	6.418383106681871	17.31223381890191
190	18.598530718998518	40.04235029220581	7.962158013574825	16.473594665527344
191	18.69205716800934	68.77486991882324	7.508778542465305	16.23855421278212
192	18.78577137499815	39.685425758361816	9.778536115373884	18.303374396430122
193	18.880022148005082	59.63584899902344	7.306904573618255	16.04478708902995
194	18.97372085900861	47.41882085800171	10.972277481363427	15.784003363715279
195	19.067474094001227	72.14107131958008	9.01732597588012	16.807372199164497
196	19.161215323008946	62.011942863464355	7.61654928456182	18.430004543728298
197	19.254750509004225	52.96315050125122	6.933096038628809	17.916153801812065
198	19.348323522004648	57.66548299789429	8.138122511206205	18.690874735514324
199	19.442135673001758	52.23640251159668	10.036889354634729	22.387486775716145
200	19.535786171007203	69.01387691497803	8.662729820109302	20.789032830132378
1	0.09517548700387124	939.5946807861328	133.29360412218557	169.35098605685764
2	0.18928628299909178	613.4009628295898	94.4706334653108	115.1845703125
3	0.2836970459902659	540.685302734375	64.70321171920492	72.83878072102864
4	0.3793034629925387	292.2851905822754	47.40506133085452	49.74150933159722
5	0.4731491359998472	278.4307060241699	37.63271744058739	41.148931715223526
6	0.5668984369985992	215.53489685058594	31.700848976277417	38.879522535536026
7	0.6609195329947397	158.15568351745605	29.891271555645865	37.16120317247179
8	0.7550352870021015	175.7746410369873	28.650885256180853	29.36798858642578
9	0.8488705519994255	213.39014434814453	28.98011353297263	32.40317026774088
10	0.9431605779973324	231.9814052581787	28.217563984556968	39.575965881347656
11	1.0372517990035703	163.53763580322266	25.478032082504367	36.52447764078776
12	1.1310583529993892	127.44613075256348	26.342577537394458	37.076029459635414
13	1.2253464389941655	198.44691848754883	24.716770101037824	36.058046129014755
14	1.320374955990701	135.33252906799316	25.14618398536066	35.57008531358507
15	1.41476923499431	122.92205810546875	23.614703113247888	37.00202518039279
16	1.5086195710027823	134.74534606933594	22.83975214987808	31.507405598958332
17	1.6032106560014654	129.82780838012695	21.24954901274687	31.90386199951172
18	1.6973067229992012	126.48541831970215	18.8670163835798	24.503097534179688
19	1.7953478659910616	118.35702896118164	20.37218721757024	30.026326497395832
20	1.8897729640011676	112.90441703796387	19.79388441950638	28.786190456814236
21	1.9840382870024769	104.95355033874512	18.18054445633977	25.070376925998264
22	2.0782156939967535	104.99850273132324	17.88164302280971	24.933682759602863
23	2.172835638994002	112.66160488128662	20.934457909246408	32.92123158772787
24	2.268271841996466	102.09654426574707	18.93700318899214	25.851649814181858
25	2.3639201299956767	131.53143501281738	17.3164504151907	25.809192233615452
26	2.4580704419931863	168.27421283721924	18.552906818271424	28.455438401963974
27	2.55292569300218	99.36198806762695	15.325998910465596	22.723553127712673
28	2.64764702199318	89.71272277832031	14.404546654742697	24.720030042860245
29	2.741827352991095	106.301025390625	14.637768336704799	25.268258836534287
30	2.8359374519932317	81.90307521820068	12.79412969743243	23.84756808810764
31	2.9306391540012555	74.73873138427734	12.789892445439877	23.015294392903645
32	3.025109652997344	78.39866256713867	12.353058666916368	24.254953172471787
33	3.119649111991748	94.94281768798828	13.27238762896994	21.402328491210938
34	3.2141209019901	74.43524169921875	14.336345175038213	23.054423014322918
35	3.3094618559989613	86.58935165405273	12.953249013201791	21.56302981906467
36	3.4042545940028504	73.57610702514648	12.76380233290773	23.924679226345486
37	3.4989535759959836	91.55080986022949	12.391482951478189	22.365372551812065
38	3.5935154299950227	72.1103458404541	12.087284680479062	22.366384718153213
39	3.6883229480008595	99.0458116531372	13.196527184906953	21.22458733452691
40	3.783217509990209	93.96693992614746	14.823593471361244	19.863905164930557
41	3.8775832419923972	77.42592430114746	12.597653075034573	20.073564317491318
42	3.9724884850002127	101.22234439849854	13.060414142490174	22.027637057834202
43	4.067312767991098	71.71747303009033	14.121117680709554	21.796785990397137
44	4.162791843991727	103.02130889892578	14.72105668346334	17.652401394314236
45	4.257920238000224	115.18561363220215	16.996744333587078	22.326824612087673
46	4.353761645994382	95.67569541931152	17.20905171269956	28.211034138997395
47	4.448934182000812	96.78731346130371	11.171270477105372	23.19040764702691
48	4.543453694001073	57.470213413238525	11.553078929830042	22.57967291937934
49	4.63827350999054	62.800923347473145	10.79989733014788	22.711558871799046
50	4.733362404003856	55.47271108627319	10.300499531052868	21.64092508951823
51	4.828137953998521	63.80630302429199	9.564613437060244	19.229434543185764
52	4.922998062989791	62.1192364692688	10.085505467764339	19.087704128689236
53	5.017733132001013	62.834903717041016	10.191042834927577	17.321033901638454
54	5.112900284992065	58.3090033531189	10.851691725831595	16.54844072129991
55	5.2076941300038015	54.35230016708374	10.879615215040882	16.945496453179253
56	5.302502498991089	58.92490863800049	8.793369032581401	17.09023878309462
57	5.3975840939965565	52.24531936645508	9.973673992275451	20.103778415256077
58	5.4926428079925245	100.70493173599243	9.895258601407827	17.68948025173611
59	5.58746790899022	70.78425884246826	11.686188928829218	18.369890848795574
60	5.6824873559962725	120.0708065032959	13.686381796131963	20.520476447211372
61	5.778297440992901	78.52339553833008	12.329330870823831	17.353168063693577
62	5.873218168999301	69.00119495391846	9.829960272178887	17.74465772840712
63	5.96839545200055	71.7401647567749	11.62941931493534	17.97128634982639
64	6.06338744299137	78.31625843048096	12.340806807050054	20.90494367811415
65	6.158902686001966	64.83918476104736	13.289966606945725	20.17051272922092
66	6.254100275997189	81.14650917053223	16.725122487322885	27.876979404025608
67	6.3504573840036755	107.61855125427246	14.735362461635045	25.433231777615017
68	6.445303005995811	89.08602237701416	15.115311237595837	23.946573893229168
69	6.540825303993188	78.94319915771484	13.850979206724936	19.866007486979168
70	6.635947464994388	106.82317161560059	13.496065175311166	20.929286532931858
71	6.731029550996027	80.20839023590088	12.01140622914948	20.040878295898438
72	6.826435379989562	68.55375957489014	12.691027102263078	19.233289930555557
73	6.921490975000779	97.6104564666748	12.112015860421318	18.41255103217231
74	7.01664771400101	77.28160572052002	9.778663445703732	18.779205322265625
75	7.112139734002994	80.67634201049805	12.227779269958875	18.93258327907986
76	7.207392623997293	66.61480140686035	10.999043766756236	20.030132717556423
77	7.3028470069984905	104.53204536437988	9.55115764925939	21.485504998101128
78	7.398879118001787	51.214805603027344	10.75695928727618	23.752370198567707
79	7.494644342994434	64.54459762573242	9.93999689706364	22.762141757541233
80	7.589948534994619	60.12544345855713	11.494040116019871	21.323970370822483
81	7.685109111989732	69.14639186859131	13.084515068101586	22.56968943277995
82	7.780111266998574	102.97626686096191	13.437945585073152	23.18987528483073
83	7.875149163999595	87.05416011810303	13.739614166828416	24.851236979166668
84	7.970364523993339	65.78283023834229	12.146007040272588	21.675533718532986
85	8.065874890002306	86.47336959838867	12.400197236434273	22.24520534939236
86	8.161971811990952	79.4669361114502	11.079227660753713	20.662296719021267
87	8.257421390997479	87.35996913909912	9.980097089494977	18.994872199164497
88	8.353797460003989	52.14841365814209	9.678284496994493	19.30206044514974
89	8.449383828003192	64.43771743774414	9.844076452788359	18.842440287272137
90	8.545128589990782	55.15894031524658	9.148655624863524	22.39182620578342
91	8.640681952994782	49.35144662857056	10.182336226753566	22.20154317220052
92	8.736168324991013	68.7373914718628	9.14997356722814	22.49890391031901
93	8.831637996001518	82.34656810760498	10.523949048533943	18.729242112901474
94	8.927445414999966	80.50359535217285	8.083500026916125	16.269694010416668
95	9.02302720300213	57.370534896850586	9.32343756634256	18.347262064615887
96	9.118775153998286	63.32603740692139	11.596301297963777	21.886795891655815
97	9.214421023003524	66.9042501449585	11.6455800785041	21.916609022352432
98	9.311264497999218	58.207597732543945	10.869793577964261	20.67332543267144
99	9.406963642002665	57.443963050842285	9.384046992900208	19.361831665039062
100	9.503117868996924	49.0824089050293	9.840282511266862	21.2864507039388
101	9.599186792998808	50.70530128479004	11.356192120854159	22.9592530992296
102	9.69489256599627	79.36498069763184	8.564290348787486	21.07517327202691
103	9.791774747995078	60.612865924835205	8.738243671677868	20.925288730197483
104	9.887248262995854	50.82193660736084	9.897729198384729	20.01981184217665
105	9.983030155999586	66.08866214752197	9.288845512437524	19.278243170844185
106	10.078885802999139	81.31326866149902	8.95474096262677	20.487708197699654
107	10.173977543003275	61.64531946182251	10.990315075986874	21.5924809773763
108	10.26994338199438	69.0554141998291	13.236297086158894	22.302101135253906
109	10.366581451991806	100.42325401306152	11.630208317537486	21.984092712402344
110	10.461920550995274	86.08310127258301	10.875786964937767	27.447770012749565
111	10.558604770994862	54.945862770080566	13.424960071255702	26.8023435804579
112	10.654463232989656	85.3739185333252	11.92942966437488	26.445462544759113
113	10.75043589300185	90.10259819030762	10.96963609967913	25.045204162597656
114	10.8463093820028	78.01418495178223	10.467188817373714	25.657246907552082
115	10.941847137000877	50.96971321105957	9.56789625653569	26.44974602593316
116	11.03740541699517	75.97278118133545	8.836666936459748	24.59283447265625
117	11.133201938995626	64.53370094299316	7.908880624711884	24.014116923014324
118	11.2292924689973	63.182278633117676	8.705489685816794	24.190867106119793
119	11.326403493003454	66.30991268157959	9.358019289763078	23.584366692437065
120	11.422172025995678	60.4902720451355	10.15433985550211	23.828846401638454
121	11.51825752199511	62.05146503448486	8.363707406180245	22.337220085991753
122	11.613821933991858	54.61895227432251	8.90217869918539	21.762313842773438
123	11.709848685000907	52.9695258140564	7.917062463227266	20.047555711534287
124	11.805473667991464	57.651649475097656	8.534005775214723	19.151329888237846
125	11.90133032599988	56.61052751541138	9.042560648473893	19.898523966471355
126	11.997327495992067	52.09579277038574	9.564945955454192	19.616700914171005
127	12.09341906500049	70.56757640838623	8.689970502201815	19.926319546169704
128	12.189597566990415	58.63651657104492	9.87170500192583	19.189727783203125
129	12.285796399999526	57.552032470703125	8.479771442294862	20.91378953721788
130	12.383017504995223	47.93050289154053	9.370991961556191	20.38936530219184
131	12.479179039000883	53.113205432891846	11.001643873889995	22.44562276204427
132	12.574757783993846	70.36177825927734	9.388817117821356	23.279911465115017
133	12.670680773997447	71.807936668396	7.4582594403569	20.817149692111546
134	12.76722044199414	71.51634693145752	9.16237995787437	20.839442782931858
135	12.863352583997766	51.52894353866577	8.102854189665422	21.43784671359592
136	12.959212713001762	61.04363012313843	7.540429583247404	21.413146124945747
137	13.055245366995223	55.13381624221802	8.27374731976053	22.021539476182724
138	13.151416213993798	47.678823947906494	7.872125898088727	20.262579176161026
139	13.247805854000035	57.67134714126587	7.894375202818687	20.019403245713974
140	13.34519869099313	62.98001050949097	7.442381485648777	20.341262817382812
141	13.441207975993166	55.92271375656128	7.476553875467052	20.574540879991318
142	13.537189409995335	63.58608055114746	7.710225312606148	24.23369852701823
143	13.63348194299033	44.87311267852783	6.669300150427019	24.292783949110245
144	13.72953193099238	45.04080247879028	7.877167316697399	24.67528788248698
145	13.825894690991845	58.74350357055664	8.08774623515443	23.016979641384548
146	13.921851831997628	43.17080736160278	7.432792284473869	23.188290066189236
147	14.017738137001288	51.98760271072388	7.582049304654139	23.343005710177952
148	14.113654442990082	51.214420318603516	7.074684853879561	21.659236484103733
149	14.210743357994943	52.57904291152954	8.96160992924471	21.004341973198784
150	14.308111865990213	62.694091796875	9.04949524683982	24.735000610351562
151	14.404614920000313	56.38906717300415	7.284588452451718	22.847184075249565
152	14.500809274002677	37.87485980987549	6.998920796080406	23.036877102322048
153	14.597658503989805	44.297794342041016	7.1877862207637815	23.65752410888672
154	14.693895903998055	41.097941398620605	8.093743176193712	23.095005459255642
155	14.790031112002907	51.62869167327881	6.283688515609836	21.58032904730903
156	14.885790246000397	45.92471933364868	7.462213883488815	19.879100375705296
157	14.982041434996063	52.166213035583496	7.173710272178887	19.749495612250435
158	15.078429411994875	38.87717628479004	7.337538014287534	17.760161505805122
159	15.174889549001819	41.35433864593506	7.897451412603722	18.683792961968315
160	15.271384695995948	56.5399866104126	8.628512980775064	20.354543897840713
161	15.368751818998135	46.00148963928223	8.608586945148728	20.970307244194878
162	15.465269485997851	58.016727447509766	7.906186074203586	22.425086127387154
163	15.561610614997335	51.563172817230225	7.38807739826463	23.181081136067707
164	15.658407668001018	42.51050662994385	7.425856454031808	21.637891981336807
165	15.755464743997436	47.63895845413208	7.1641717282881645	20.199317084418404
166	15.852126300989767	42.12563228607178	6.737775530133929	22.40795135498047
167	15.948969361998024	38.491140365600586	10.073728431085621	20.295196533203125
168	16.045408895995934	53.53380346298218	7.747833583665931	22.055006239149307
169	16.142660169003648	39.763887882232666	7.407557185392202	22.460105895996094
170	16.238984422001522	37.46385049819946	7.736756887495147	21.197132534450954
171	16.336751512993942	46.39990234375	6.9735230155613115	20.05576494004991
172	16.43356090299494	44.6748423576355	7.308795194448151	22.603834364149307
173	16.53040721999423	42.38136291503906	10.036719138577858	22.94063398573134
174	16.62735500599956	57.5028190612793	7.151940861103697	22.876219007703995
175	16.72368315899803	39.80789756774902	8.226169420325238	22.3788324991862
176	16.82048185900203	59.49730110168457	8.20967381637289	21.31119622124566
177	16.91773552999075	67.42783403396606	8.02829695044097	21.689712524414062
178	17.01443768099125	43.660988330841064	7.658318940156735	22.493597242567276
179	17.11078771999746	51.7040581703186	7.647654657778532	23.111618041992188
180	17.20742020200123	44.87615728378296	8.377942103036442	22.21233622233073
181	17.30507079399831	44.20337152481079	9.15693778280886	20.629466586642796
182	17.40162569899985	50.40801477432251	9.26313701179457	22.25963846842448
183	17.498430022998946	61.941081047058105	9.60706428859545	20.155621846516926
184	17.59543893299997	75.90668296813965	7.9460011357846465	20.521041022406685
185	17.692797310999595	68.90948009490967	8.099028830202469	20.543470594618057
186	17.78977654100163	43.49782419204712	7.392563813961811	19.041041904025608
187	17.88659991500026	47.36413097381592	6.256157300487068	18.61083306206597
188	17.98320497199893	31.795796394348145	6.011939670728601	19.298355102539062
189	18.080192706998787	44.7832236289978	8.080992894143051	18.087203979492188
190	18.177191996001056	56.56846761703491	6.76362117032827	20.492032368977863
191	18.2739147629909	63.34437084197998	7.680737702742867	20.501052856445312
192	18.372157767997123	37.95277404785156	7.22411038416513	20.6705805460612
193	18.469293240996194	42.73252534866333	7.070045376416319	18.73975372314453
194	18.566610858993954	37.41885232925415	7.936795252450505	19.05975341796875
195	18.66369041299913	41.80202865600586	7.17694930556398	18.07198248969184
196	18.75988130699261	42.306724071502686	9.1692883035411	20.669195387098526
197	18.856633964998764	46.40090990066528	9.47983039239919	20.134735955132378
198	18.953806067991536	66.274245262146	7.196581917519895	17.893138461642796
199	19.050357457002974	43.73745059967041	7.230141681173573	15.504419962565104
200	19.146836863001226	44.501410484313965	7.744352305157585	18.209272596571182
1	0.09803200299211312	945.3804931640625	136.77430734575165	160.439944797092
2	0.19603587299934588	847.5618743896484	96.50226588278824	127.31840345594618
3	0.2929771740018623	487.5315704345703	66.57519938782876	92.76007843017578
4	0.38994320400524884	324.46691513061523	52.66671667632109	67.34125603569879
5	0.4873037670040503	271.6877136230469	42.232761928013396	53.98511081271701
6	0.5839984619960887	268.33058166503906	36.37885128044934	48.1860097249349
7	0.6810042830038583	225.9936866760254	30.096674853970544	43.106001959906685
